id,length,width,sheetsPerBox,origin,itemNameDescriptionId,thicknessId,thickness,ItemName
3434,214,165,72,Yushuo,,,4,محجر اسيد ديكور رقم 5
4813,,,,,,,4,محجر اسيد ديكور رقم 5
3438,214,165,,Yushuo,,,4,محجر اسيد ديكور رقم 5
3437,214,165,70,Yushuo,,,4,محجر اسيد ديكور رقم 6
3436,214,165,72,Yushuo,,,4,محجر اسيد ديكور رقم 6
4814,,,,,,,4,محجر اسيد ديكور رقم 6
3440,214,165,,Yushuo,,,4,محجر اسيد ديكور رقم 6
3441,214,165,64,Yushuo,,,4,محجر اسيد ديكور رقم 7
3545,214,165,69,Yushuo,,,4,محجر اسيد ديكور رقم 7
3439,214,165,72,Yushuo,,,4,محجر اسيد ديكور رقم 7
5043,220,165,,Globalstar,,,4,محجر اسيد ديكور رقم 7
5044,220,165,64,Globalstar,,,4,محجر اسيد ديكور رقم 7
4815,,,,,,,4,محجر اسيد ديكور رقم 7
3442,214,165,,Yushuo,,,4,محجر اسيد ديكور رقم 7
3443,214,165,72,Yushuo,,,4,محجر اسيد ديكور رقم 8
4816,,,,,,,4,محجر اسيد ديكور رقم 8
3444,214,165,,Yushuo,,,4,محجر اسيد ديكور رقم 8
3445,214,165,72,Yushuo,,,4,محجر اسيد ديكور رقم 9
3547,214,165,73,Yushuo,,,4,محجر اسيد ديكور رقم 9
5047,220,165,,Globalstar,,,4,محجر اسيد ديكور رقم 9
5037,220,165,64,Globalstar,,,4,محجر اسيد ديكور رقم 9
5034,220,165,65,Globalstar,,,4,محجر اسيد ديكور رقم 9
4817,,,,,,,4,محجر اسيد ديكور رقم 9
3446,214,165,,Yushuo,,,4,محجر اسيد ديكور رقم 9
3546,214,165,67,Yushuo,,,4,محجر اسيد ديكور رقم 10
3447,214,165,72,Yushuo,,,4,محجر اسيد ديكور رقم 10
5048,220,165,,Globalstar,,,4,محجر اسيد ديكور رقم 10
5038,220,165,63,Globalstar,,,4,محجر اسيد ديكور رقم 10
5036,220,165,65,Globalstar,,,4,محجر اسيد ديكور رقم 10
3702,,,,,,,4,محجر اسيد ديكور رقم 10
3700,,,,,,,4,محجر اسيد ديكور رقم 10
2755,,,,,,,4,مرايا اسيد مشكل
1832,220,165,,Henghao,,,4,مرايا اسيد ملون
3271,240,165,,Henghao,,,4,محجر اسيد مشكل
609,240,165,53,Henghao,,,4,محجر اسيد مشكل
1831,244,165,,Henghao,,,4,محجر اسيد مشكل
3172,255,165,,Henghao,,,4,محجر اسيد مشكل
3173,225,183,,Henghao,,,4,محجر اسيد مشكل
610,225,183,44,Henghao,,,4,محجر اسيد مشكل
3174,244,183,,Henghao,,,4,محجر اسيد مشكل
3175,255,183,,Henghao,,,4,محجر اسيد مشكل
2756,,,,,,,,
2757,,,,,,,,
2758,,,,,,,,
2759,,,,,,,,
2760,,,,,,,,
2761,,,,,,,,
2762,,,,,,,,
2763,,,,,,,,
2764,,,,,,,,
2765,,,,,,,,
3077,,,,,,,,
2766,,,,,,,,
2767,,,,,,,,
2768,,,,,,,,
2769,,,,,,,,
2770,,,,,,,,
2771,,,,,,,,
2773,,,,,,,,
2772,,,,,,,,
2774,,,,,,,,
2775,,,,,,,,
2776,,,,,,,,
2784,,,,,,,,
2779,,,,,,,,
2780,,,,,,,,
2783,,,,,,,,
2781,,,,,,,,
2782,,,,,,,,
2778,,,,,,,,
2787,,,,,,,,
2786,,,,,,,,
2777,,,,,,,,
2785,,,,,,,,
3093,,,,,,,,
2788,,,,,,,,
2789,,,,,,,,
2790,,,,,,,,
2791,,,,,,,,
2792,,,,,,,,
2793,,,,,,,,
2794,,,,,,,,
2795,,,,,,,,
2796,,,,,,,,
2797,,,,,,,,
2798,,,,,,,,
2799,,,,,,,,
3290,,,,,,,,
611,,,,,,,,
612,,,,,,,,
4321,,,,,,,,
4954,,,,,,,,
